mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,user,status,filename
-435.7291564941406,52.17536544799805,6.805294513702393,3.2540581226348877,4.493865489959717,-4.217994689941406,-4.230445861816406,-0.4502871334552765,-0.29804831743240356,-1.7376295328140259,-2.258497476577759,0.5692506432533264,2.1756880283355713,0.445904940366745,0.5212629437446594,0.523426353931427,0.5133354663848877,0.49027198553085327,0.44946223497390747,0.526389479637146,0.5143085718154907,0.49967053532600403,0.474629670381546,0.40152600407600403,0.39598485827445984,20.99607774748279,16.524183983195606,16.09121924177081,17.255563436987366,18.483431217695887,16.844543499199812,17.97887158669246,0.014220274962462462,0.059362176805734634,4302.443439417985,4532.841157905113,8568.975225225226,0,0,Buka_baru (18).wav
-436.2383117675781,67.32382202148438,7.671195983886719,1.71605384349823,0.6816360950469971,-9.396669387817383,-8.193717002868652,-2.6832334995269775,2.064100503921509,0.7968341708183289,-3.437288761138916,1.1967735290527344,3.103306531906128,0.3588322103023529,0.37807443737983704,0.3556126356124878,0.4405632019042969,0.4312509596347809,0.4336163103580475,0.5202081203460693,0.3673167824745178,0.3945457637310028,0.35590487718582153,0.32405149936676025,0.3398084044456482,23.08915175729391,16.517377132199595,17.70484749370087,18.909258876311657,20.345649017153153,18.78060176240219,18.800536908924666,0.023159192111959288,0.07582373917102814,3438.465175466038,4084.2156198911593,6530.355438931298,0,0,Buka_baru (19).wav
-461.2346496582031,36.95888900756836,6.001209735870361,-1.3068727254867554,-0.5431277751922607,-3.803473949432373,-2.684633493423462,1.5023581981658936,2.1225831508636475,-0.5438411235809326,-2.836857557296753,-1.3987053632736206,1.5838326215744019,0.6808088421821594,0.6869723796844482,0.670520544052124,0.6504323482513428,0.6554847955703735,0.647174596786499,0.5863246917724609,0.5414729118347168,0.5701174736022949,0.5887830853462219,0.6188932061195374,0.6405649185180664,19.44562871429265,13.967902212687884,15.948019406789854,16.10586582058862,17.038278895349368,16.935462877181525,16.88915235216446,0.010774423543689321,0.0338449589908123,6148.868739968109,5232.924517335806,11619.493325242718,0,0,Buka_baru (2).wav
-434.841796875,47.47122573852539,5.347486972808838,1.4673470258712769,1.184440016746521,-6.12945556640625,-4.466856956481934,-0.7807015776634216,-0.024550359696149826,-1.195605993270874,-2.9737775325775146,-0.4217419922351837,1.042116641998291,0.5500012636184692,0.5824113488197327,0.576285183429718,0.6169995665550232,0.613717257976532,0.5210909247398376,0.4876309931278229,0.48402199149131775,0.5499545931816101,0.5042288899421692,0.4788951575756073,0.5129255056381226,19.19228648277348,14.876768559032895,15.835731556373073,17.19199270844555,17.680512492466146,17.174743275089302,18.141434863229005,0.012480313328912467,0.05825704336166382,5421.717305041731,4864.34524447008,10382.874668435014,0,0,Buka_baru (20).wav
-538.0123291015625,64.79159545898438,18.99360466003418,3.989018440246582,1.5021741390228271,-4.03944206237793,-5.4327850341796875,-1.1709481477737427,1.8702157735824585,-1.8517041206359863,-5.288308143615723,-3.0390212535858154,-2.940472364425659,0.5998585820198059,0.5143158435821533,0.4383949935436249,0.4566382169723511,0.46017250418663025,0.4208916425704956,0.4795755445957184,0.47590377926826477,0.4147270917892456,0.4532786011695862,0.5341587066650391,0.5881577134132385,18.8459034602334,14.932194437390114,15.454212937291027,16.77231812258825,16.98947639153688,16.043111151391017,15.710457128603924,0.016565071730427046,0.024381322786211967,4268.208999256615,5118.073716880743,8745.607206405693,0,0,Buka_baru (21).wav
-508.71905517578125,77.86084747314453,20.607236862182617,-0.2106352150440216,-5.728211879730225,-7.827653884887695,-4.194030284881592,-0.5665017366409302,2.4395625591278076,-1.4937913417816162,-8.388073921203613,-5.186774730682373,-1.3598731756210327,0.4188762903213501,0.45319727063179016,0.4517100155353546,0.4873947203159332,0.458588182926178,0.511838972568512,0.6303065419197083,0.44494402408599854,0.364186555147171,0.374247670173645,0.37158945202827454,0.35717248916625977,21.386055988000773,14.508669195591953,16.90359008850521,18.492883611536847,17.899183967628442,15.729487947766774,16.322160130889017,0.019141881028938906,0.03193296119570732,4194.951416775607,4816.635508023387,8638.18830385852,0,0,Buka_baru (22).wav
-468.0567321777344,57.59321594238281,5.673811912536621,-0.5291208028793335,2.3477680683135986,-5.550661563873291,-3.9782514572143555,1.9000548124313354,0.3642221689224243,-2.6326348781585693,-2.140463352203369,0.23186054825782776,1.086857557296753,0.48124203085899353,0.48806998133659363,0.4698345363140106,0.5149944424629211,0.5569828748703003,0.4781789779663086,0.4951402246952057,0.46996450424194336,0.43291953206062317,0.40710482001304626,0.364074170589447,0.38427260518074036,20.6827913044086,14.269427305060445,14.627198714665496,16.344682041446124,17.459265078291242,17.034222080434915,17.147870903414642,0.015814589056776556,0.05069311708211899,4332.234014699181,4758.163503330245,9313.701923076924,0,0,Buka_baru (23).wav
-435.2527160644531,74.30453491210938,9.55780029296875,2.5755231380462646,-2.5836808681488037,-9.797672271728516,-3.278682231903076,-3.167325973510742,-3.050647735595703,-2.553025722503662,-6.511561870574951,-0.6760309934616089,3.694420337677002,0.2749882638454437,0.29001325368881226,0.3929184377193451,0.5079705119132996,0.47693681716918945,0.4082486629486084,0.38120847940444946,0.4813772439956665,0.35857704281806946,0.2576519250869751,0.1977120339870453,0.25254034996032715,23.23114913737393,15.1748742448009,17.666870845009612,18.63163443827607,19.974115996128234,17.825271393513685,19.56347814077453,0.022097452698511166,0.07313062995672226,2756.7313559459644,3999.956890949449,5983.4832506203475,0,0,Buka_baru (24).wav
-434.53607177734375,67.81217193603516,5.949092388153076,3.647815704345703,0.46156641840934753,-7.27797794342041,-2.780313730239868,-1.9670125246047974,1.82050621509552,1.255496621131897,-6.749866962432861,-1.8011969327926636,3.2121236324310303,0.5517711639404297,0.5330638885498047,0.5152636766433716,0.5617977976799011,0.6190424561500549,0.6146383285522461,0.6271966695785522,0.5864601731300354,0.6375612616539001,0.6192065477371216,0.5393908619880676,0.5413908958435059,19.976835474002648,15.540619938316294,16.152240541483906,17.730876259345735,18.40459999301597,17.738010772493553,20.41345631340361,0.012899739583333333,0.07823245972394943,5234.18791322143,4362.871600823877,9525.1875,0,0,Buka_baru (25).wav
-405.9908752441406,56.833534240722656,-9.932585716247559,-0.09724165499210358,-4.322862148284912,-8.628947257995605,4.402998924255371,0.3679479956626892,-0.49609050154685974,1.105360746383667,-3.84354829788208,0.07603945583105087,-1.2486286163330078,0.46052154898643494,0.3951646387577057,0.3185689151287079,0.3194770812988281,0.35366466641426086,0.35293048620224,0.3628930151462555,0.3932003080844879,0.5546152591705322,0.6385794281959534,0.5524741411209106,0.4980722963809967,18.927331480001516,15.030635995770158,14.946130078700484,17.379614063042887,19.702425003177822,16.837869834066794,20.42012450010611,0.0271867510140118,0.0862470418214798,3827.8146572568608,4169.902941680955,7405.1438053097345,0,0,Buka_baru (26).wav
-409.1330871582031,66.73052215576172,-4.436552047729492,3.7398629188537598,-1.4372133016586304,-11.762892723083496,-2.626755714416504,-5.1589741706848145,-1.6180680990219116,3.0923383235931396,-5.1515069007873535,-0.9889593720436096,3.4610226154327393,0.4454578459262848,0.4454818367958069,0.42124801874160767,0.35002925992012024,0.33250805735588074,0.40381351113319397,0.5463384985923767,0.4154641628265381,0.3356221616268158,0.36108314990997314,0.4377625286579132,0.5050752758979797,19.54225406951669,14.335875324783702,18.6417889664838,19.20406018514021,19.957590338451116,17.753842795034377,21.19680085904738,0.020461432222955146,0.09572186321020126,3284.0663541722975,3877.564934686568,6272.097625329815,0,0,Buka_baru (27).wav
-428.4015808105469,60.24594497680664,-6.684726238250732,0.1598406583070755,-0.5971608757972717,-13.334120750427246,-6.4306159019470215,-2.0008320808410645,0.8366027474403381,0.9410157203674316,-6.054769039154053,-2.1005311012268066,2.379108428955078,0.5227382779121399,0.5575731992721558,0.5269507169723511,0.5521397590637207,0.7093825936317444,0.6696746945381165,0.611982524394989,0.5754199624061584,0.6503120064735413,0.8047569990158081,0.6702383160591125,0.5562015771865845,17.158016207854,15.294033175441676,16.653069376300262,18.08432042675727,18.115855216680195,18.206936500672004,20.176141748984406,0.015149951304200542,0.09583982080221176,6272.147257576248,4680.663207988731,11317.644817073171,0,0,Buka_baru (28).wav
-454.1083068847656,50.94734191894531,4.147909164428711,4.242275238037109,3.4537367820739746,-4.81288480758667,-2.6221354007720947,-1.9271844625473022,-1.9405531883239746,-2.000723123550415,-4.657243728637695,-1.667752742767334,0.6806374788284302,0.5371728539466858,0.5694745182991028,0.5483368039131165,0.5465848445892334,0.5644633769989014,0.55789715051651,0.4717525243759155,0.43470391631126404,0.47689032554626465,0.500750720500946,0.5059621930122375,0.4889279901981354,20.08050418420152,14.48523570511576,15.81591481501582,16.640777270971647,18.030069435465943,16.98367086608645,18.499980175244303,0.018789520711143697,0.05373465269804001,4766.773659963523,4668.218632688563,9347.094941348974,0,0,Buka_baru (29).wav
-481.23944091796875,45.15470886230469,4.817505359649658,-1.5070099830627441,-0.1721266508102417,-4.768309116363525,-4.037136554718018,0.61247718334198,1.9307423830032349,-2.4215166568756104,-3.6650424003601074,1.5726191997528076,2.032200336456299,0.6077420115470886,0.6117820143699646,0.6701089143753052,0.6513442397117615,0.684576153755188,0.6463958621025085,0.5529271364212036,0.49400708079338074,0.4928431808948517,0.4843501150608063,0.5026482939720154,0.5675249099731445,19.99320256472357,13.332717693928874,16.00517667880289,16.58979174326614,16.731508444621287,17.605087173251533,18.293445056231274,0.020579830383480827,0.04307958111166954,5939.708775362234,5153.8955099214445,11617.533185840708,0,0,Buka_baru (3).wav
-436.4429626464844,56.71455001831055,-4.409090518951416,2.7088255882263184,1.5079783201217651,-8.325214385986328,-1.7519567012786865,-4.014328956604004,-5.828464984893799,-1.6948424577713013,-3.278446674346924,-1.3541277647018433,-0.5461605191230774,0.2960081994533539,0.3475862145423889,0.3519335389137268,0.35696473717689514,0.3879958689212799,0.46175649762153625,0.4467692971229553,0.4554530382156372,0.4893540143966675,0.5734134912490845,0.5456587672233582,0.35997679829597473,17.460425997216856,13.984107361711612,16.631236266545468,17.832731853774153,18.854119975946993,17.094379910132865,19.28092370905595,0.023202505853746398,0.07702220976352692,3944.0328831191855,4505.985903090891,8244.056195965419,0,0,Buka_baru (30).wav
-437.81109619140625,54.671844482421875,-0.2798720598220825,0.09141276031732559,-1.7302054166793823,-8.221887588500977,-3.4998021125793457,-3.66139554977417,-0.9126354455947876,0.3649749457836151,-5.5142292976379395,-2.2960550785064697,0.6023130416870117,0.40799352526664734,0.44274070858955383,0.5032069087028503,0.5286550521850586,0.5454159379005432,0.538343071937561,0.5616520047187805,0.4714948832988739,0.487684965133667,0.5228846669197083,0.4255167245864868,0.4130611717700958,19.349664731635006,13.434611567345739,16.12740364845728,18.427515562980624,18.964827155862434,16.99964916944006,19.62345703984384,0.023055989583333332,0.06635197252035141,4946.25585063736,4642.363380342876,9412.25,0,0,Buka_baru (31).wav
-405.0543518066406,83.4508056640625,2.4457077980041504,-9.418556213378906,-11.186430931091309,-15.103078842163086,-7.461872577667236,-6.706661701202393,-4.572649002075195,-1.3632793426513672,-4.445507526397705,-0.8048392534255981,1.3964143991470337,0.3383844792842865,0.33015891909599304,0.3501906096935272,0.35473689436912537,0.3137173354625702,0.37476587295532227,0.3850696086883545,0.3864787220954895,0.3416827917098999,0.2539377808570862,0.269553542137146,0.31379514932632446,19.154452884640435,14.951775011690891,18.812655994894627,19.28246143835703,21.591094625020787,17.46706219447569,20.30846244637169,0.026924374619829685,0.0848812684416771,2898.6640284722357,3590.7385994300835,6004.44799270073,0,0,Buka_baru (32).wav
-383.44036865234375,88.3531265258789,-4.881729602813721,-5.7486724853515625,-6.13094425201416,-17.021928787231445,-6.394731521606445,-3.7489192485809326,-4.0227532386779785,-1.8470804691314697,-6.646905422210693,-0.8983350396156311,4.406597137451172,0.21235814690589905,0.27035075426101685,0.32537540793418884,0.37916430830955505,0.3652210235595703,0.3618895411491394,0.3694850206375122,0.39110690355300903,0.4690417945384979,0.5625054836273193,0.4513670802116394,0.24623912572860718,19.13377703903485,13.916756362398097,16.250414535429353,18.673640465016096,20.202629677064326,18.286759675159413,21.732488876413694,0.029439581840974213,0.12011489272117615,3087.2682129912164,3564.2025243397075,6410.324140401146,0,0,Buka_baru (33).wav
-424.2418212890625,72.18196105957031,-11.562759399414062,-2.909437417984009,-1.2370758056640625,-10.768599510192871,-2.5577449798583984,-3.633591651916504,-1.3877997398376465,1.7589359283447266,-6.068515777587891,-3.999572515487671,-1.6905919313430786,0.39414486289024353,0.36962154507637024,0.3845427632331848,0.3806557059288025,0.4240497946739197,0.5180519819259644,0.4292317032814026,0.39397940039634705,0.526255190372467,0.5469571352005005,0.4921867847442627,0.40338772535324097,17.152667875574593,14.467685502002062,15.750312193908172,18.67417412506355,18.707367007323477,17.710283414604557,21.350119039813073,0.02682127538515406,0.10440123081207275,4183.29149567088,4358.736434079716,8702.00892857143,0,0,Buka_baru (34).wav
-421.9129638671875,70.0132827758789,-4.084425449371338,0.18910688161849976,1.014500379562378,-10.390360832214355,-5.552109241485596,-3.6160638332366943,-0.006979027297347784,0.7978439927101135,-7.8624114990234375,-4.232882499694824,2.391550302505493,0.19873569905757904,0.26224324107170105,0.3230239152908325,0.4173671007156372,0.5181137323379517,0.44061148166656494,0.3824175298213959,0.39470425248146057,0.3764491081237793,0.37498319149017334,0.2918926179409027,0.21257542073726654,19.816811016108765,15.358459197746798,17.239196762994695,18.003716684490584,19.911301309769375,17.6758707931982,20.191502572393215,0.02536388913904899,0.09323938190937042,2936.4952388755455,4070.2703283154515,6207.4252521613835,0,0,Buka_baru (35).wav
-427.9100646972656,69.07949829101562,-4.110905170440674,-5.7189531326293945,-1.428155541419983,-9.116085052490234,-8.049649238586426,-6.7557477951049805,-0.9098940491676331,1.0813616514205933,-5.802322864532471,-2.413198471069336,2.683769702911377,0.4623619019985199,0.4804117977619171,0.499030202627182,0.5407655239105225,0.6697267293930054,0.701192319393158,0.662270724773407,0.6954809427261353,0.6431103348731995,0.5262142419815063,0.4932421147823334,0.4625597894191742,17.793480603206586,14.271562039770188,17.249549400567755,18.117681900535473,18.121528160160803,17.396204603242545,20.17400087274012,0.017615805868167203,0.07774443924427032,6033.881187970577,4475.568249682361,10912.077974276528,0,0,Buka_baru (36).wav
-436.2288513183594,75.40130615234375,-1.3994566202163696,-4.624463081359863,-3.337247848510742,-11.421894073486328,-5.612790107727051,-3.9872653484344482,-4.690182685852051,-5.103498458862305,-7.478845596313477,-1.4635567665100098,0.7441720366477966,0.38745686411857605,0.36540675163269043,0.35880568623542786,0.45425060391426086,0.49827301502227783,0.47607317566871643,0.4960488975048065,0.41807588934898376,0.36671799421310425,0.36789870262145996,0.3385353088378906,0.391215056180954,19.711102567287416,13.139419111076265,16.29230295894516,17.97730596155709,19.68095446087697,17.772780326687474,19.379981943214155,0.023185129915730338,0.05957077071070671,3258.252832604153,4001.583485036544,6879.65238764045,0,0,Buka_baru (37).wav
-489.1902160644531,67.33797454833984,18.57224464416504,1.6690627336502075,-0.338477224111557,-4.289039611816406,-7.410742282867432,-6.951173782348633,-3.6456449031829834,-4.87704610824585,-7.125722885131836,-2.974081039428711,-1.423416018486023,0.5687057971954346,0.658998966217041,0.702207088470459,0.6388893723487854,0.5712898373603821,0.5998536348342896,0.6112070679664612,0.5527694225311279,0.5139570832252502,0.462850421667099,0.47391971945762634,0.5122581720352173,18.333846400747177,13.365801037454643,14.91448085299806,16.790781097671402,17.30749184698301,16.607953575157417,16.36761864776762,0.012708210495283019,0.027983786538243294,5653.858798528278,5324.340808229656,11151.120283018869,0,0,Buka_baru (38).wav
-479.356201171875,66.16827392578125,11.977577209472656,3.867704153060913,1.7286030054092407,-4.96883487701416,-4.835812568664551,-3.7464911937713623,-0.9536211490631104,-4.22324275970459,-9.932523727416992,-4.042968273162842,-1.595281958580017,0.3430783152580261,0.28114596009254456,0.2592950463294983,0.29894566535949707,0.3737807273864746,0.43265050649642944,0.4018999934196472,0.4192269742488861,0.5098849534988403,0.5399032235145569,0.5081660151481628,0.4201533794403076,19.900956005052002,14.781488664340834,16.157586589061868,16.784761032081608,18.549119517164645,17.047611353861953,17.927570282031258,0.021499171401515152,0.0430123470723629,3231.8756778340494,4385.1989880355195,6788.859577922078,0,0,Buka_baru (39).wav
-440.57177734375,50.755165100097656,-0.3541140556335449,5.915275573730469,4.538512229919434,-4.960017681121826,-0.06765290349721909,-0.8094866275787354,-1.2924302816390991,0.279946893453598,-3.7433345317840576,-1.3468708992004395,2.184312105178833,0.5655717849731445,0.5899450182914734,0.5548840761184692,0.5207810997962952,0.5053594708442688,0.45021191239356995,0.4593042731285095,0.3910277783870697,0.3694997727870941,0.40729689598083496,0.4611091613769531,0.5109705924987793,21.398004584953103,12.178891668847134,15.441250264715018,16.514844249441083,17.80381326972068,17.013982052822954,19.527551789757005,0.019847387749445677,0.06874052435159683,3990.1889970324937,4640.150915154181,8329.458841463415,0,0,Buka_baru (4).wav
-513.6722412109375,56.21641540527344,9.30685806274414,1.620611310005188,0.8827285170555115,-4.131532669067383,-2.2876672744750977,-0.6599389910697937,-1.1220104694366455,-3.9945030212402344,-6.7397074699401855,-2.133544445037842,0.5337662696838379,0.4125038683414459,0.37759318947792053,0.36920225620269775,0.4155121445655823,0.46408459544181824,0.5000576972961426,0.4242303669452667,0.5041419863700867,0.5709581971168518,0.5472022294998169,0.49630823731422424,0.4173087477684021,16.945447486277622,11.53650795802541,13.51544521991606,15.503771102989901,16.303207443786572,15.640401460258854,17.330460043880063,0.023227235346889953,0.030678952112793922,3946.093442812943,4781.918974809207,8848.72159090909,0,0,Buka_baru (40).wav
-500.37640380859375,55.6652717590332,11.150026321411133,2.93125057220459,2.000925302505493,-1.4025135040283203,-1.010786771774292,-1.3230267763137817,-0.4264131784439087,-2.785266876220703,-6.425907611846924,-2.15087628364563,0.6032649278640747,0.6538481712341309,0.6405598521232605,0.6203309893608093,0.6186877489089966,0.6393340229988098,0.6606136560440063,0.6597432494163513,0.6589996218681335,0.6516910791397095,0.6092105507850647,0.6447460651397705,0.6681444644927979,18.005075124044193,14.222466630068775,14.30050502568123,15.62319542036903,17.07251723750155,16.19984155601992,16.92187356239836,0.010596788194444444,0.03891783580183983,6523.767237703487,5125.967985312658,11718.229166666666,0,0,Buka_baru (41).wav
-500.3901062011719,51.277217864990234,2.8297336101531982,1.2046470642089844,1.9265027046203613,-3.8932747840881348,-0.9996614456176758,0.7545984983444214,0.1527935266494751,-2.9586198329925537,-5.909173488616943,-2.022660255432129,-0.3795308470726013,0.5960471630096436,0.5754055380821228,0.6081263422966003,0.6760011315345764,0.6599729657173157,0.5808441042900085,0.5628026127815247,0.5860310792922974,0.588894248008728,0.5341753959655762,0.5430869460105896,0.5918519496917725,19.025520006806907,14.641284555899384,14.590347012801324,16.3578414986366,16.906174758664253,16.536186539432986,18.547425215341796,0.01425104843073593,0.03641319274902344,5690.840862935883,4955.543513995622,10890.219155844155,0,0,Buka_baru (42).wav
-487.01458740234375,63.952274322509766,8.833582878112793,1.005462884902954,-0.9476301074028015,-4.775918483734131,-0.38599318265914917,-0.15933361649513245,-0.34844133257865906,-1.883012056350708,-6.153509140014648,-2.7338640689849854,0.4379281997680664,0.6006519198417664,0.6480726599693298,0.666685938835144,0.7283499836921692,0.6948179006576538,0.618890643119812,0.6172145009040833,0.615942656993866,0.6501222252845764,0.6595668792724609,0.6537810564041138,0.6042889952659607,18.741772475615708,15.390543582661996,14.718819876333324,15.964839680830481,16.96766772562917,16.979555520154456,18.504949720362195,0.015528204157488987,0.05046789348125458,6433.637373674997,4918.676798411795,11801.555616740088,0,0,Buka_baru (43).wav
-505.7124938964844,56.193626403808594,6.395217418670654,1.8697453737258911,3.086385488510132,-0.8687431812286377,-0.8391240835189819,-1.911167860031128,1.545180082321167,1.3450732231140137,-5.158514022827148,-2.9659688472747803,-0.4266003966331482,0.6310127377510071,0.6974653601646423,0.7333935499191284,0.7352113127708435,0.7175912857055664,0.6444675326347351,0.6031594276428223,0.5830723643302917,0.5589135885238647,0.5775133967399597,0.5944845080375671,0.6025134921073914,16.852627373122814,11.545666693362579,11.728592024700761,13.40394855882078,14.447091057861037,14.876726124223485,18.696941611402465,0.035677340662055336,0.03767170011997223,6143.916806059,4890.515559344574,11414.803606719368,0,0,Buka_baru (44).wav
